Time (s),Channel 1 (V)
-0.049537499999999998,4.0872819721526774
-0.049525,4.0835910749664217
-0.049512500000000001,4.0835910749664217
-0.049500000000000002,4.0762092805939121
-0.049487499999999997,4.0799001777801669
-0.049474999999999998,4.0799001777801669
-0.0494625,4.0799001777801669
-0.049450000000000001,4.0799001777801669
-0.049437500000000002,4.0835910749664217
-0.049424999999999997,4.0835910749664217
-0.049412499999999998,4.0835910749664217
-0.049399999999999999,4.0872819721526774
-0.049387500000000001,4.0835910749664217
-0.049375000000000002,4.0872819721526774
-0.049362499999999997,4.0835910749664217
-0.049349999999999998,4.0835910749664217
-0.049337499999999999,4.0872819721526774
-0.049325000000000001,4.0872819721526774
-0.049312500000000002,4.0872819721526774
-0.049299999999999997,4.0872819721526756
-0.049287499999999998,4.0835910749664217
-0.049274999999999999,4.0872819721526774
-0.049262500000000001,4.0872819721526774
-0.049250000000000002,4.0835910749664217
-0.049237499999999997,4.0872819721526774
-0.049224999999999998,4.0872819721526774
-0.049212499999999999,4.0872819721526774
-0.049200000000000001,4.0872819721526774
-0.049187500000000002,4.0835910749664217
-0.049175000000000003,4.0872819721526756
-0.049162499999999998,4.0872819721526774
-0.049149999999999999,4.0872819721526774
-0.049137500000000001,4.0835910749664217
-0.049125000000000002,4.0835910749664217
-0.049112500000000003,4.0835910749664217
-0.049099999999999998,4.0835910749664217
-0.049087499999999999,4.0872819721526774
-0.049075000000000001,4.0872819721526774
-0.049062500000000002,4.0872819721526774
-0.049050000000000003,4.0835910749664235
-0.049037499999999998,4.0872819721526774
-0.049024999999999999,4.0872819721526774
-0.049012500000000001,4.0872819721526774
-0.049000000000000002,4.0835910749664217
-0.048987500000000003,4.0872819721526756
-0.048974999999999998,4.0835910749664217
-0.048962499999999999,4.0872819721526774
-0.04895,4.0872819721526774
-0.048937500000000002,4.0872819721526774
-0.048925000000000003,4.0872819721526774
-0.048912499999999998,4.0872819721526774
-0.048899999999999999,4.0835910749664217
-0.0488875,4.0835910749664217
-0.048875000000000002,4.0835910749664217
-0.048862500000000003,4.0872819721526756
-0.048849999999999998,4.0835910749664217
-0.048837499999999999,4.0872819721526774
-0.048825,4.0872819721526774
-0.048812500000000002,4.0872819721526774
-0.048800000000000003,4.0872819721526774
-0.048787499999999998,4.0872819721526774
-0.048774999999999999,4.0872819721526774
-0.0487625,4.0872819721526774
-0.048750000000000002,4.0872819721526774
-0.048737500000000003,4.0872819721526774
-0.048724999999999997,4.0872819721526774
-0.048712499999999999,4.0872819721526774
-0.0487,4.0872819721526774
-0.048687500000000002,4.0872819721526774
-0.048675000000000003,4.0872819721526774
-0.048662499999999997,4.0872819721526774
-0.048649999999999999,4.0872819721526774
-0.0486375,4.0872819721526774
-0.048625000000000002,4.0872819721526774
-0.048612500000000003,4.0872819721526774
-0.048599999999999997,4.0872819721526774
-0.048587499999999999,4.0872819721526774
-0.048575,4.0909728693389322
-0.048562500000000001,4.0872819721526774
-0.048550000000000003,4.0872819721526774
-0.048537499999999997,4.0872819721526774
-0.048524999999999999,4.0872819721526774
-0.0485125,4.0872819721526774
-0.048500000000000001,4.0872819721526774
-0.048487500000000003,4.0872819721526774
-0.048474999999999997,4.0872819721526774
-0.048462499999999999,4.0872819721526774
-0.04845,4.0872819721526774
-0.048437500000000001,4.0835910749664217
-0.048425000000000003,4.0872819721526774
-0.048412499999999997,4.0872819721526774
-0.048399999999999999,4.0872819721526774
-0.0483875,4.0872819721526774
-0.048375000000000001,4.0872819721526774
-0.048362500000000003,4.0872819721526774
-0.048349999999999997,4.0872819721526774
-0.048337499999999999,4.0872819721526774
-0.048325,4.0872819721526774
-0.048312500000000001,4.0872819721526774
-0.048300000000000003,4.0872819721526774
-0.048287499999999997,4.0872819721526756
-0.048274999999999998,4.0835910749664217
-0.0482625,4.0872819721526774
-0.048250000000000001,4.0872819721526774
-0.048237500000000003,4.0872819721526774
-0.048224999999999997,4.0872819721526792
-0.048212499999999998,4.0909728693389322
-0.0482,4.0872819721526774
-0.048187500000000001,4.0872819721526774
-0.048175000000000003,4.0872819721526774
-0.048162499999999997,4.0872819721526756
-0.048149999999999998,4.0835910749664217
-0.0481375,4.0835910749664217
-0.048125000000000001,4.0872819721526774
-0.048112500000000002,4.0872819721526774
-0.048099999999999997,4.0835910749664235
-0.048087499999999998,4.0872819721526774
-0.048075,4.0872819721526774
-0.048062500000000001,4.0872819721526774
-0.048050000000000002,4.0872819721526774
-0.048037499999999997,4.0835910749664253
-0.048024999999999998,4.0909728693389322
-0.0480125,4.0872819721526774
-0.048000000000000001,4.0909728693389322
-0.047987500000000002,4.0872819721526774
-0.047974999999999997,4.0909728693389305
-0.047962499999999998,4.0872819721526774
-0.04795,4.0872819721526774
-0.047937500000000001,4.0872819721526774
-0.047925000000000002,4.0872819721526774
-0.047912499999999997,4.0872819721526792
-0.047899999999999998,4.0909728693389322
-0.0478875,4.0872819721526774
-0.047875000000000001,4.0872819721526774
-0.047862500000000002,4.0872819721526774
-0.047849999999999997,4.0872819721526774
-0.047837499999999998,4.0872819721526774
-0.047824999999999999,4.0872819721526774
-0.047812500000000001,4.0872819721526774
-0.047800000000000002,4.0872819721526774
-0.047787499999999997,4.0872819721526774
-0.047774999999999998,4.0872819721526774
-0.047762499999999999,4.0872819721526774
-0.047750000000000001,4.0872819721526774
-0.047737500000000002,4.0872819721526774
-0.047724999999999997,4.0872819721526774
-0.047712499999999998,4.0872819721526774
-0.047699999999999999,4.0872819721526774
-0.047687500000000001,4.0872819721526774
-0.047675000000000002,4.0872819721526774
-0.047662499999999997,4.0872819721526756
-0.047649999999999998,4.0835910749664217
-0.047637499999999999,4.0872819721526774
-0.047625000000000001,4.0872819721526774
-0.047612500000000002,4.0872819721526774
-0.047600000000000003,4.0835910749664235
-0.047587499999999998,4.0872819721526774
-0.047574999999999999,4.0872819721526774
-0.047562500000000001,4.0872819721526774
-0.047550000000000002,4.0872819721526774
-0.047537500000000003,4.0872819721526774
-0.047524999999999998,4.0872819721526774
-0.047512499999999999,4.0835910749664217
-0.047500000000000001,4.0872819721526774
-0.047487500000000002,4.0872819721526774
-0.047475000000000003,4.0872819721526774
-0.047462499999999998,4.0872819721526774
-0.047449999999999999,4.0872819721526774
-0.0474375,4.0835910749664217
-0.047425000000000002,4.0872819721526774
-0.047412500000000003,4.0872819721526774
-0.047399999999999998,4.0872819721526774
-0.047387499999999999,4.0872819721526774
-0.047375,4.0872819721526774
-0.047362500000000002,4.0872819721526774
-0.047350000000000003,4.0872819721526774
-0.047337499999999998,4.0872819721526774
-0.047324999999999999,4.0872819721526774
-0.0473125,4.0872819721526774
-0.047300000000000002,4.0872819721526774
-0.047287500000000003,4.0872819721526774
-0.047274999999999998,4.0872819721526774
-0.047262499999999999,4.0872819721526774
-0.04725,4.0909728693389322
-0.047237500000000002,4.0872819721526774
-0.047225000000000003,4.0909728693389305
-0.047212499999999998,4.0909728693389322
-0.047199999999999999,4.0909728693389322
-0.0471875,4.0872819721526774
-0.047175000000000002,4.0872819721526774
-0.047162500000000003,4.0909728693389305
-0.047149999999999997,4.0909728693389322
-0.047137499999999999,4.0872819721526774
-0.047125,4.0872819721526774
-0.047112500000000002,4.0872819721526774
-0.047100000000000003,4.0872819721526774
-0.047087499999999997,4.0835910749664217
-0.047074999999999999,4.0872819721526774
-0.0470625,4.0872819721526774
-0.047050000000000002,4.0835910749664217
-0.047037500000000003,4.0872819721526756
-0.047024999999999997,4.0835910749664217
-0.047012499999999999,4.0872819721526774
-0.047,4.0835910749664217
-0.046987500000000001,4.0835910749664217
-0.046975000000000003,4.0872819721526756
-0.046962499999999997,4.0872819721526774
-0.046949999999999999,4.0872819721526774
-0.0469375,4.0872819721526774
-0.046925000000000001,4.0872819721526774
-0.046912500000000003,4.0872819721526774
-0.046899999999999997,4.0835910749664217
-0.046887499999999999,4.0835910749664217
-0.046875,4.0835910749664217
-0.046862500000000001,4.0872819721526774
-0.046850000000000003,4.0835910749664217
-0.046837499999999997,4.0835910749664217
-0.046824999999999999,4.0872819721526774
-0.0468125,4.0835910749664217
-0.046800000000000001,4.0872819721526774
-0.046787500000000003,4.0835910749664217
-0.046774999999999997,4.0872819721526756
-0.046762499999999999,4.0835910749664217
-0.04675,4.0835910749664217
-0.046737500000000001,4.0872819721526774
-0.046725000000000003,4.0835910749664217
-0.046712499999999997,4.0835910749664217
-0.046699999999999998,4.0835910749664217
-0.0466875,4.0835910749664217
-0.046675000000000001,4.0835910749664217
-0.046662500000000003,4.0835910749664217
-0.046649999999999997,4.0835910749664217
-0.046637499999999998,4.0835910749664217
-0.046625,4.0835910749664217
-0.046612500000000001,4.0872819721526774
-0.046600000000000003,4.0835910749664217
-0.046587499999999997,4.0835910749664235
-0.046574999999999998,4.0872819721526774
-0.0465625,4.0872819721526774
-0.046550000000000001,4.0835910749664217
-0.046537500000000002,4.0835910749664217
-0.046524999999999997,4.0835910749664217
-0.046512499999999998,4.0835910749664217
-0.0465,4.0835910749664217
-0.046487500000000001,4.0872819721526774
-0.046475000000000002,4.0872819721526774
-0.046462499999999997,4.0835910749664217
-0.046449999999999998,4.0835910749664217
-0.0464375,4.0835910749664217
-0.046425000000000001,4.0835910749664217
-0.046412500000000002,4.0835910749664217
-0.046399999999999997,4.0872819721526774
-0.046387499999999998,4.0872819721526774
-0.046375,4.0835910749664217
-0.046362500000000001,4.0872819721526774
-0.046350000000000002,4.0872819721526774
-0.046337499999999997,4.0835910749664217
-0.046324999999999998,4.0835910749664217
-0.0463125,4.0872819721526774
-0.046300000000000001,4.0872819721526774
-0.046287500000000002,4.0835910749664217
-0.046274999999999997,4.0872819721526756
-0.046262499999999998,4.0835910749664217
-0.046249999999999999,4.0835910749664217
-0.046237500000000001,4.0872819721526774
-0.046225000000000002,4.0872819721526774
-0.046212499999999997,4.0835910749664235
-0.046199999999999998,4.0872819721526774
-0.046187499999999999,4.0835910749664217
-0.046175000000000001,4.0872819721526774
-0.046162500000000002,4.0872819721526774
-0.046149999999999997,4.0835910749664217
-0.046137499999999998,4.0835910749664217
-0.046124999999999999,4.0872819721526774
-0.046112500000000001,4.0835910749664217
-0.046100000000000002,4.0835910749664217
-0.046087500000000003,4.0872819721526756
-0.046074999999999998,4.0835910749664217
-0.046062499999999999,4.0835910749664217
-0.046050000000000001,4.0835910749664217
-0.046037500000000002,4.0835910749664217
-0.046025000000000003,4.0835910749664217
-0.046012499999999998,4.0835910749664217
-0.045999999999999999,4.0835910749664217
-0.045987500000000001,4.0835910749664217
-0.045975000000000002,4.0872819721526774
-0.045962500000000003,4.0835910749664235
-0.045949999999999998,4.0835910749664217
-0.045937499999999999,4.0835910749664217
-0.045925000000000001,4.0835910749664217
-0.045912500000000002,4.0872819721526774
-0.045900000000000003,4.0835910749664235
-0.045887499999999998,4.0835910749664217
-0.045874999999999999,4.0835910749664217
-0.0458625,4.0835910749664217
-0.045850000000000002,4.0835910749664217
-0.045837500000000003,4.0835910749664217
-0.045824999999999998,4.0835910749664217
-0.045812499999999999,4.0835910749664217
-0.0458,4.0835910749664217
-0.045787500000000002,4.0872819721526774
-0.045775000000000003,4.0835910749664235
-0.045762499999999998,4.0835910749664217
-0.045749999999999999,4.0835910749664217
-0.0457375,4.0835910749664217
-0.045725000000000002,4.0835910749664217
-0.045712500000000003,4.0872819721526756
-0.045699999999999998,4.0835910749664217
-0.045687499999999999,4.0872819721526774
-0.045675,4.0835910749664217
-0.045662500000000002,4.0872819721526774
-0.045650000000000003,4.0872819721526774
-0.045637499999999998,4.0872819721526774
-0.045624999999999999,4.0835910749664217
-0.0456125,4.0872819721526774
-0.045600000000000002,4.0835910749664217
-0.045587500000000003,4.0835910749664217
-0.045574999999999997,4.0835910749664217
-0.045562499999999999,4.0835910749664217
-0.04555,4.0872819721526774
-0.045537500000000002,4.0872819721526774
-0.045525000000000003,4.0872819721526774
-0.045512499999999997,4.0872819721526774
-0.045499999999999999,4.0872819721526774
-0.0454875,4.0835910749664217
-0.045475000000000002,4.0835910749664217
-0.045462500000000003,4.0872819721526756
-0.045449999999999997,4.0835910749664217
-0.045437499999999999,4.0835910749664217
-0.045425,4.0872819721526774
-0.045412500000000001,4.0835910749664217
-0.045400000000000003,4.0872819721526756
-0.045387499999999997,4.0872819721526774
-0.045374999999999999,4.0872819721526774
-0.0453625,4.0872819721526774
-0.045350000000000001,4.0835910749664217
-0.045337500000000003,4.0835910749664217
-0.045324999999999997,4.0835910749664217
-0.045312499999999999,4.0835910749664217
-0.0453,4.0835910749664217
-0.045287500000000001,4.0872819721526774
-0.045275000000000003,4.0835910749664217
-0.045262499999999997,4.0872819721526774
-0.045249999999999999,4.0872819721526774
-0.0452375,4.0835910749664217
-0.045225000000000001,4.0835910749664217
-0.045212500000000003,4.0872819721526774
-0.045199999999999997,4.0835910749664217
-0.045187499999999999,4.0835910749664217
-0.045175,4.0835910749664217
-0.045162500000000001,4.0835910749664217
-0.045150000000000003,4.0835910749664217
-0.045137499999999997,4.0835910749664217
-0.045124999999999998,4.0835910749664217
-0.0451125,4.0835910749664217
-0.045100000000000001,4.0835910749664217
-0.045087500000000003,4.0835910749664217
-0.045074999999999997,4.0835910749664217
-0.045062499999999998,4.0835910749664217
-0.04505,4.0835910749664217
-0.045037500000000001,4.0835910749664217
-0.045025000000000003,4.0835910749664217
-0.045012499999999997,4.0835910749664217
-0.044999999999999998,4.0835910749664217
-0.0449875,4.0835910749664217
-0.044975000000000001,4.0835910749664217
-0.044962500000000002,4.0872819721526774
-0.044949999999999997,4.0872819721526756
-0.044937499999999998,4.0835910749664217
-0.044925,4.0872819721526774
-0.044912500000000001,4.0835910749664217
-0.044900000000000002,4.0872819721526774
-0.044887499999999997,4.0872819721526756
-0.044874999999999998,4.0835910749664217
-0.0448625,4.0872819721526774
-0.044850000000000001,4.0872819721526774
-0.044837500000000002,4.0835910749664217
-0.044824999999999997,4.0872819721526756
-0.044812499999999998,4.0835910749664217
-0.0448,4.0872819721526774
-0.044787500000000001,4.0835910749664217
-0.044775000000000002,4.0835910749664217
-0.044762499999999997,4.0872819721526756
-0.044749999999999998,4.0835910749664217
-0.044737499999999999,4.0835910749664217
-0.044725000000000001,4.0835910749664217
-0.044712500000000002,4.0835910749664217
-0.044699999999999997,4.0835910749664217
-0.044687499999999998,4.0835910749664217
-0.044674999999999999,4.0835910749664217
-0.044662500000000001,4.0835910749664217
-0.044650000000000002,4.0835910749664217
-0.044637499999999997,4.0835910749664217
-0.044624999999999998,4.0835910749664217
-0.044612499999999999,4.0872819721526774
-0.044600000000000001,4.0835910749664217
-0.044587500000000002,4.0835910749664217
-0.044574999999999997,4.0799001777801687
-0.044562499999999998,4.0835910749664217
-0.044549999999999999,4.0835910749664217
-0.044537500000000001,4.0835910749664217
-0.044525000000000002,4.0835910749664217
-0.044512500000000003,4.0835910749664217
-0.044499999999999998,4.0872819721526774
-0.044487499999999999,4.0872819721526774
-0.044475000000000001,4.0835910749664217
-0.044462500000000002,4.0835910749664217
-0.044450000000000003,4.0872819721526756
-0.044437499999999998,4.0835910749664217
-0.044424999999999999,4.0835910749664217
-0.044412500000000001,4.0835910749664217
-0.044400000000000002,4.0872819721526774
-0.044387500000000003,4.0872819721526774
-0.044374999999999998,4.0872819721526774
-0.044362499999999999,4.0872819721526774
-0.044350000000000001,4.0835910749664217
-0.044337500000000002,4.0835910749664217
-0.044325000000000003,4.0872819721526756
-0.044312499999999998,4.0872819721526774
-0.044299999999999999,4.0835910749664217
-0.0442875,4.0835910749664217
-0.044275000000000002,4.0872819721526774
-0.044262500000000003,4.0872819721526774
-0.044249999999999998,4.0872819721526774
-0.044237499999999999,4.0872819721526774
-0.044225,4.0872819721526774
-0.044212500000000002,4.0835910749664217
-0.044200000000000003,4.0872819721526756
-0.044187499999999998,4.0835910749664217
-0.044174999999999999,4.0872819721526774
-0.0441625,4.0835910749664217
-0.044150000000000002,4.0872819721526774
-0.044137500000000003,4.0835910749664235
-0.044124999999999998,4.0872819721526774
-0.044112499999999999,4.0835910749664217
-0.0441,4.0835910749664217
-0.044087500000000002,4.0872819721526774
-0.044075000000000003,4.0835910749664235
-0.044062499999999998,4.0872819721526774
-0.044049999999999999,4.0872819721526774
-0.0440375,4.0872819721526774
-0.044025000000000002,4.0872819721526774
-0.044012500000000003,4.0872819721526774
-0.043999999999999997,4.0872819721526774
-0.043987499999999999,4.0872819721526774
-0.043975,4.0872819721526774
-0.043962500000000002,4.0872819721526774
-0.043950000000000003,4.0872819721526774
-0.043937499999999997,4.0835910749664217
-0.043924999999999999,4.0872819721526774
-0.0439125,4.0872819721526774
-0.043900000000000002,4.0872819721526774
-0.043887500000000003,4.0872819721526774
-0.043874999999999997,4.0872819721526774
-0.043862499999999999,4.0835910749664217
-0.04385,4.0835910749664217
-0.043837500000000001,4.0835910749664217
-0.043825000000000003,4.0835910749664217
-0.043812499999999997,4.0835910749664217
-0.043799999999999999,4.0835910749664217
-0.0437875,4.0872819721526774
-0.043775000000000001,4.0872819721526774
-0.043762500000000003,4.0835910749664217
-0.043749999999999997,4.0835910749664217
-0.043737499999999999,4.0835910749664217
-0.043725,4.0835910749664217
-0.043712500000000001,4.0872819721526774
-0.043700000000000003,4.0872819721526774
-0.043687499999999997,4.0909728693389322
-0.043674999999999999,4.0909728693389322
-0.0436625,4.0946637665251879
-0.043650000000000001,4.0983546637114427
-0.043637500000000003,4.0946637665251879
-0.043624999999999997,4.0983546637114427
-0.043612499999999998,4.0983546637114427
-0.0436,4.0983546637114427
-0.043587500000000001,4.0983546637114427
-0.043575000000000003,4.0983546637114427
-0.043562499999999997,4.0983546637114427
-0.043549999999999998,4.0983546637114427
-0.0435375,4.0983546637114427
-0.043525000000000001,4.0983546637114427
-0.043512500000000003,4.0983546637114427
-0.043499999999999997,4.0983546637114427
-0.043487499999999998,4.0983546637114427
-0.043475,4.0946637665251879
-0.043462500000000001,4.0983546637114427
-0.043450000000000003,4.0983546637114427
-0.043437499999999997,4.0983546637114427
-0.043424999999999998,4.0983546637114427
-0.0434125,4.0983546637114427
-0.043400000000000001,4.0983546637114427
-0.043387500000000002,4.0983546637114427
-0.043374999999999997,4.0946637665251879
-0.043362499999999998,4.0946637665251879
-0.04335,4.0983546637114427
-0.043337500000000001,4.0983546637114427
-0.043325000000000002,4.0946637665251879
-0.043312499999999997,4.0946637665251879
-0.043299999999999998,4.0946637665251879
-0.0432875,4.0946637665251879
-0.043275000000000001,4.0946637665251879
-0.043262500000000002,4.0983546637114427
-0.043249999999999997,4.090972869338934
-0.043237499999999998,4.0946637665251879
-0.043225,4.0946637665251879
-0.043212500000000001,4.0946637665251879
-0.043200000000000002,4.0946637665251879
-0.043187499999999997,4.0946637665251879
-0.043174999999999998,4.0946637665251879
-0.043162499999999999,4.0983546637114427
-0.043150000000000001,4.0909728693389322
-0.043137500000000002,4.0909728693389322
-0.043124999999999997,4.0946637665251879
-0.043112499999999998,4.0946637665251879
-0.043099999999999999,4.0946637665251879
-0.043087500000000001,4.0946637665251879
-0.043075000000000002,4.0909728693389322
-0.043062499999999997,4.0909728693389322
-0.043049999999999998,4.0909728693389322
-0.043037499999999999,4.0909728693389322
-0.043025000000000001,4.0909728693389322
-0.043012500000000002,4.0909728693389322
-0.042999999999999997,4.0909728693389322
-0.042987499999999998,4.0909728693389322
-0.042974999999999999,4.0909728693389322
-0.042962500000000001,4.0909728693389322
-0.042950000000000002,4.0909728693389322
-0.042937500000000003,4.0909728693389322
-0.042924999999999998,4.0909728693389322
-0.042912499999999999,4.0909728693389322
-0.042900000000000001,4.0909728693389322
-0.042887500000000002,4.0909728693389322
-0.042875000000000003,4.0909728693389322
-0.042862499999999998,4.0909728693389322
-0.042849999999999999,4.0909728693389322
-0.042837500000000001,4.0909728693389322
-0.042825000000000002,4.0909728693389322
-0.042812500000000003,4.0909728693389322
-0.042799999999999998,4.0909728693389322
-0.042787499999999999,4.0909728693389322
-0.042775000000000001,4.0909728693389322
-0.042762500000000002,4.0946637665251879
-0.042750000000000003,4.102045560897694
-0.042737499999999998,4.1020455608976976
-0.042724999999999999,4.1057364580839533
-0.0427125,4.1131182524564638
-0.042700000000000002,4.1168091496427186
-0.042687500000000003,4.1205000468289716
-0.042674999999999998,4.1131182524564638
-0.042662499999999999,4.1094273552702081
-0.04265,4.1020455608976976
-0.042637500000000002,4.0983546637114427
-0.042625000000000003,4.0909728693389358
-0.042612499999999998,4.0835910749664217
-0.042599999999999999,4.0799001777801669
-0.0425875,4.0835910749664217
-0.042575000000000002,4.0762092805939121
-0.042562500000000003,4.0725183834076581
-0.042549999999999998,4.0725183834076564
-0.042537499999999999,4.061445691848891
-0.042525,4.0429912059176152
-0.042512500000000002,4.0356094115451047
-0.042500000000000003,4.0319185143588516
-0.042487499999999997,4.0282276171725941
-0.042474999999999999,4.0282276171725941
-0.0424625,4.0208458228000836
-0.042450000000000002,4.0245367199863393
-0.042437500000000003,4.0245367199863393
-0.042424999999999997,4.0245367199863393
-0.042412499999999999,4.0171549256138288
-0.0424,4.0208458228000836
-0.042387500000000002,4.0208458228000836
-0.042375000000000003,4.0171549256138306
-0.042362499999999997,4.0097731312413183
-0.042349999999999999,4.0097731312413183
-0.0423375,4.013464028427574
-0.042325000000000002,4.0097731312413183
-0.042312500000000003,4.0060822340550652
-0.042299999999999997,4.0060822340550635
-0.042287499999999999,4.0023913368688078
-0.042275,3.9913186453100424
-0.042262500000000001,3.9913186453100424
-0.042250000000000003,3.9913186453100424
-0.042237499999999997,3.9765550565650218
-0.042224999999999999,3.9765550565650218
-0.0422125,3.9728641593787666
-0.042200000000000001,3.9691732621925118
-0.042187500000000003,3.9654823650062565
-0.042174999999999997,3.9654823650062565
-0.042162499999999999,3.9691732621925118
-0.04215,3.9654823650062565
-0.042137500000000001,3.9654823650062565
-0.042125000000000003,3.9617914678200012
-0.042112499999999997,3.9617914678200012
-0.042099999999999999,3.9728641593787666
-0.0420875,3.9913186453100424
-0.042075000000000001,3.998700439682553
-0.042062500000000003,3.998700439682553
-0.042049999999999997,3.9987004396825578
-0.042037499999999998,4.0097731312413183
-0.042025,4.0208458228000836
-0.042012500000000001,4.0208458228000836
-0.042000000000000003,4.0245367199863393
-0.041987499999999997,4.0245367199863393
-0.041974999999999998,4.0245367199863393
-0.0419625,4.0356094115451047
-0.041950000000000001,4.0393003087313595
-0.041937500000000003,4.0245367199863393
-0.041924999999999997,4.017154925613827
-0.041912499999999998,4.013464028427574
-0.0419,4.0060822340550635
-0.041887500000000001,4.0097731312413183
-0.041875000000000002,4.0060822340550635
-0.041862499999999997,3.9987004396825547
-0.041849999999999998,4.0023913368688078
-0.0418375,4.0023913368688078
-0.041825000000000001,3.998700439682553
-0.041812500000000002,3.9950095424962977
-0.041799999999999997,3.9913186453100375
-0.041787499999999998,3.9802459537512771
-0.041775,3.9839368509375324
-0.041762500000000001,4.0060822340550635
-0.041750000000000002,4.0171549256138288
