Time (s),Channel 1 (V),Channel 2 (V)
-0.0037699999999999999,3.3167598913204559,0.0024751883334377632
-0.0037687500000000004,3.3160877036298828,0.0024751883334377632
-0.0037675,3.3154155159393088,0.002815035783581039
-0.0037662499999999996,3.3150794220940223,0.0024751883334376088
-0.0037650000000000001,3.3150794220940223,0.0021353408832944878
-0.0037637499999999997,3.3144072344034488,0.0024751883334377632
-0.0037625000000000002,3.3144072344034488,0.0024751883334377632
-0.0037612499999999998,3.3140711405581618,0.0024751883334377632
-0.0037600000000000003,3.3137350467128752,0.002815035783581039
-0.0037587499999999999,3.3133989528675882,0.002815035783581039
-0.0037575000000000004,3.3127267651770151,0.002815035783581039
-0.00375625,3.3127267651770147,0.0024751883334377632
-0.0037549999999999997,3.3123906713317277,0.002815035783581039
-0.0037537500000000001,3.3117184836411546,0.002815035783581039
-0.0037524999999999998,3.3113823897958672,0.0024751883334377632
-0.0037512500000000002,3.3107102021052941,0.0024751883334377632
-0.0037499999999999999,3.3110462959505811,0.002815035783581039
-0.0037487500000000003,3.3107102021052941,0.002815035783581039
-0.0037475,3.3103741082600076,0.0031548832337243149
-0.0037462500000000004,3.3100380144147206,0.0024751883334380724
-0.0037450000000000001,3.309701920569434,0.0021353408832944878
-0.0037437499999999997,3.3090297328788605,0.002135340883294797
-0.0037425000000000002,3.3090297328788605,0.002815035783581039
-0.0037412499999999998,3.308357545188287,0.002815035783581039
-0.0037400000000000003,3.3080214513430004,0.002815035783581039
-0.0037387499999999999,3.3076853574977134,0.0024751883334377632
-0.0037375000000000004,3.3070131698071403,0.0024751883334377632
-0.00373625,3.3070131698071399,0.002815035783581039
-0.0037350000000000005,3.307685357497713,0.002815035783581039
-0.0037337500000000001,3.3140711405581618,0.0024751883334377632
-0.0037324999999999997,3.3154155159393088,0.0024751883334377632
-0.0037312500000000002,3.3154155159393088,0.0024751883334377632
-0.0037299999999999998,3.3144072344034488,0.0024751883334377632
-0.0037287500000000003,3.3140711405581618,0.0024751883334377632
-0.0037274999999999999,3.3140711405581618,0.0024751883334377632
-0.0037262500000000004,3.3133989528675887,0.0028150357835808847
-0.003725,3.3133989528675882,0.0034947306838675903
-0.0037237499999999996,3.3127267651770147,0.0031548832337240057
-0.0037225000000000001,3.3123906713317282,0.0024751883334377632
-0.0037212499999999997,3.3120545774864407,0.0021353408832946422
-0.0037200000000000002,3.3113823897958676,0.0024751883334377632
-0.0037187499999999998,3.3110462959505811,0.002815035783581039
-0.0037175000000000003,3.3107102021052941,0.002815035783581039
-0.0037162499999999999,3.3107102021052941,0.0024751883334377632
-0.0037150000000000004,3.3107102021052941,0.0028150357835808847
-0.00371375,3.3100380144147206,0.002815035783581039
-0.0037124999999999997,3.309701920569434,0.0024751883334377632
-0.0037112500000000001,3.309365826724147,0.0024751883334377632
-0.0037099999999999998,3.3090297328788605,0.002815035783581039
-0.0037087500000000002,3.3090297328788605,0.002815035783581039
-0.0037074999999999999,3.308357545188287,0.002815035783581039
-0.0037062500000000003,3.3080214513430004,0.002815035783581039
-0.003705,3.3076853574977134,0.002815035783581039
-0.0037037500000000004,3.3073492636524269,0.002135340883294797
-0.0037025000000000001,3.3117184836411546,0.0021353408832944878
-0.0037012499999999997,3.3164237974751694,0.002135340883294797
-0.0037000000000000002,3.3164237974751694,0.002815035783581039
-0.0036987499999999998,3.3160877036298824,0.002815035783581039
-0.0036975000000000003,3.3157516097845958,0.002815035783581039
-0.0036962499999999999,3.3154155159393088,0.0024751883334377632
-0.0036950000000000004,3.3150794220940223,0.0021353408832946422
-0.00369375,3.3147433282487353,0.002815035783581039
-0.0036925000000000005,3.3144072344034488,0.002815035783581039
-0.0036912500000000001,3.3137350467128752,0.0024751883334377632
-0.0036899999999999997,3.3133989528675882,0.0024751883334377632
-0.0036887500000000002,3.3130628590223017,0.0024751883334377632
-0.0036874999999999998,3.3123906713317282,0.002815035783581039
-0.0036862500000000003,3.3120545774864412,0.002815035783581039
-0.0036849999999999999,3.3117184836411546,0.002815035783581039
-0.0036837500000000004,3.3117184836411546,0.0031548832337241605
-0.0036825,3.3110462959505811,0.0024751883334377632
-0.0036812499999999996,3.3107102021052941,0.0028150357835808847
-0.0036800000000000001,3.3110462959505811,0.0024751883334377632
-0.0036787499999999997,3.3103741082600076,0.0024751883334379176
-0.0036775000000000002,3.3103741082600076,0.002815035783581039
-0.0036762499999999998,3.309701920569434,0.002815035783581039
-0.0036750000000000003,3.309365826724147,0.0024751883334377632
-0.0036737499999999999,3.3090297328788605,0.0024751883334377632
-0.0036725000000000004,3.3086936390335735,0.0028150357835808847
-0.00367125,3.3107102021052941,0.0024751883334377632
-0.0036699999999999997,3.3154155159393097,0.0024751883334379176
-0.0036687500000000001,3.3170959851657424,0.002815035783581039
-0.0036674999999999998,3.317095985165742,0.0024751883334376088
-0.0036662500000000002,3.3160877036298824,0.0021353408832944878
-0.0036649999999999999,3.3160877036298824,0.0024751883334377632
-0.0036637500000000003,3.3157516097845958,0.0024751883334377632
-0.0036625,3.3150794220940223,0.0024751883334377632
-0.0036612500000000004,3.3144072344034492,0.0028150357835808847
-0.0036600000000000001,3.3140711405581618,0.0031548832337243149
-0.0036587499999999997,3.3140711405581613,0.002815035783581039
-0.0036575000000000002,3.3133989528675882,0.002815035783581039
-0.0036562499999999998,3.3133989528675882,0.0024751883334377632
-0.0036550000000000003,3.3127267651770147,0.0024751883334377632
-0.0036537499999999999,3.3123906713317282,0.0024751883334377632
-0.0036525000000000004,3.3120545774864412,0.0031548832337240057
-0.00365125,3.3117184836411546,0.0034947306838675903
-0.0036500000000000005,3.3113823897958676,0.0031548832337244693
-0.0036487500000000001,3.3110462959505811,0.002815035783581039
-0.0036474999999999997,3.3107102021052937,0.0024751883334379176
-0.0036462500000000002,3.3100380144147206,0.002815035783581039
-0.0036449999999999998,3.309701920569434,0.0024751883334377632
-0.0036437500000000003,3.309365826724147,0.002815035783581039
-0.0036424999999999999,3.3090297328788605,0.002815035783581039
-0.0036412500000000004,3.3086936390335735,0.002815035783581039
-0.00364,3.308357545188287,0.0031548832337243149
-0.0036387500000000005,3.308357545188287,0.0028150357835811934
-0.0036375000000000001,3.3076853574977134,0.0024751883334377632
-0.0036362499999999997,3.3073492636524269,0.0024751883334377632
-0.0036350000000000002,3.3073492636524269,0.0024751883334377632
-0.0036337499999999998,3.309701920569434,0.002815035783581039
-0.0036325000000000003,3.3147433282487353,0.0031548832337243149
-0.0036312499999999999,3.3160877036298824,0.002815035783581039
-0.0036300000000000004,3.3157516097845958,0.002815035783581039
-0.00362875,3.3150794220940223,0.002815035783581039
-0.0036274999999999996,3.3147433282487353,0.0028150357835808847
-0.0036262500000000001,3.3147433282487353,0.0024751883334377632
-0.0036249999999999998,3.3147433282487349,0.0024751883334379176
-0.0036237500000000002,3.3140711405581618,0.002815035783581039
-0.0036224999999999999,3.3137350467128752,0.0024751883334377632
-0.0036212500000000003,3.3130628590223017,0.0024751883334377632
-0.00362,3.3130628590223017,0.0024751883334377632
-0.0036187500000000004,3.3127267651770147,0.0024751883334377632
-0.0036175000000000001,3.3123906713317282,0.0024751883334377632
-0.0036162499999999997,3.3120545774864412,0.0031548832337241605
-0.0036150000000000002,3.3117184836411546,0.002815035783581039
-0.0036137499999999998,3.3113823897958672,0.002815035783581039
-0.0036125000000000003,3.3107102021052941,0.002815035783581039
-0.0036112499999999999,3.3103741082600076,0.002815035783581039
-0.0036100000000000004,3.3100380144147206,0.0031548832337241605
-0.00360875,3.3100380144147206,0.0024751883334377632
-0.0036075000000000005,3.3103741082600076,0.0031548832337240057
-0.0036062500000000001,3.309365826724147,0.0024751883334377632
-0.0036049999999999997,3.3090297328788605,0.0024751883334379176
-0.0036037500000000002,3.3090297328788605,0.002815035783581039
-0.0036024999999999998,3.308357545188287,0.002815035783581039
-0.0036012500000000003,3.3080214513430004,0.0024751883334377632
-0.0035999999999999999,3.3076853574977134,0.0021353408832944878
-0.0035987500000000004,3.3070131698071403,0.0021353408832944878
-0.0035975,3.3100380144147206,0.002815035783581039
-0.0035962500000000005,3.3147433282487331,0.002815035783581039
-0.0035950000000000001,3.3144072344034488,0.0024751883334377632
-0.0035937499999999997,3.3140711405581618,0.0024751883334379176
-0.0035925000000000002,3.3137350467128752,0.002815035783581039
-0.0035912499999999998,3.3133989528675882,0.0031548832337243149
-0.0035900000000000003,3.3133989528675882,0.002815035783581039
-0.0035887499999999999,3.3127267651770147,0.0031548832337243149
-0.0035875000000000004,3.3120545774864416,0.0028150357835811934
-0.00358625,3.3120545774864412,0.002815035783581039
-0.0035849999999999996,3.3113823897958676,0.0028150357835808847
-0.0035837500000000001,3.3110462959505811,0.0024751883334377632
-0.0035824999999999997,3.3107102021052941,0.0024751883334376088
-0.0035812500000000002,3.3107102021052941,0.0021353408832944878
-0.0035799999999999998,3.3100380144147206,0.0024751883334377632
-0.0035787500000000003,3.3100380144147206,0.002815035783581039
-0.0035775,3.309365826724147,0.0021353408832944878
-0.0035762500000000004,3.3090297328788605,0.0024751883334376088
-0.0035750000000000001,3.3086936390335735,0.002815035783581039
-0.0035737499999999997,3.308357545188287,0.0024751883334376088
-0.0035725000000000002,3.308357545188287,0.0021353408832944878
-0.0035712499999999998,3.3076853574977134,0.0024751883334376088
-0.0035700000000000003,3.3073492636524269,0.0021353408832944878
-0.0035687499999999999,3.3073492636524269,0.0024751883334377632
-0.0035675000000000004,3.3070131698071399,0.0024751883334377632
-0.00356625,3.3113823897958676,0.002815035783581039
-0.0035650000000000005,3.3127267651770143,0.0031548832337241605
-0.0035637500000000001,3.3120545774864412,0.0031548832337243149
-0.0035624999999999997,3.3123906713317277,0.002815035783581039
-0.0035612500000000002,3.3113823897958676,0.002815035783581039
-0.0035599999999999998,3.3107102021052941,0.0024751883334377632
-0.0035587500000000003,3.3110462959505811,0.0024751883334377632
-0.0035574999999999999,3.3113823897958676,0.0024751883334377632
-0.0035562500000000004,3.3107102021052945,0.0031548832337240057
-0.003555,3.309701920569434,0.0031548832337243149
-0.0035537500000000005,3.309701920569434,0.0031548832337243149
-0.0035525000000000001,3.309365826724147,0.0031548832337243149
-0.0035512499999999997,3.3090297328788605,0.0031548832337241605
-0.0035500000000000002,3.3086936390335735,0.002815035783581039
-0.0035487499999999998,3.3076853574977134,0.002815035783581039
-0.0035475000000000003,3.3073492636524269,0.002815035783581039
-0.0035462499999999999,3.3070131698071399,0.0031548832337243149
-0.0035450000000000004,3.3066770759618533,0.0028150357835811934
-0.00354375,3.3066770759618533,0.002815035783581039
-0.0035424999999999996,3.3060048882712798,0.0024751883334377632
-0.0035412500000000001,3.3056687944259928,0.0024751883334377632
-0.0035399999999999997,3.3063409821165695,0.0021353408832946422
-0.0035387500000000002,3.3127267651770147,0.0024751883334377632
-0.0035374999999999998,3.3147433282487353,0.0021353408832944878
-0.0035362500000000003,3.3140711405581618,0.0024751883334377632
-0.0035349999999999999,3.3133989528675882,0.0024751883334377632
-0.0035337500000000004,3.3130628590223017,0.0024751883334377632
-0.0035325,3.3127267651770147,0.0031548832337243149
-0.0035312499999999997,3.3123906713317282,0.0031548832337241605
-0.0035300000000000002,3.3123906713317282,0.002815035783581039
-0.0035287499999999998,3.3117184836411546,0.0024751883334376088
-0.0035275000000000003,3.3113823897958676,0.0021353408832944878
-0.0035262499999999999,3.3107102021052941,0.002815035783581039
-0.0035250000000000004,3.3103741082600076,0.0031548832337241605
-0.00352375,3.3103741082600076,0.002815035783581039
-0.0035225000000000005,3.3097019205694345,0.002815035783581039
-0.0035212500000000001,3.3090297328788605,0.002815035783581039
-0.0035199999999999997,3.309365826724147,0.0024751883334379176
-0.0035187500000000002,3.3090297328788605,0.002815035783581039
-0.0035174999999999998,3.308357545188287,0.0031548832337243149
-0.0035162500000000003,3.308357545188287,0.0024751883334377632
-0.0035149999999999999,3.3076853574977134,0.0024751883334377632
-0.0035137500000000004,3.3073492636524269,0.0024751883334377632
-0.0035125,3.3073492636524269,0.0024751883334377632
-0.0035112500000000005,3.3100380144147192,0.0028150357835808847
-0.0035100000000000001,3.3150794220940223,0.0024751883334377632
-0.0035087499999999997,3.3157516097845958,0.002815035783581039
-0.0035075000000000002,3.3154155159393088,0.002815035783581039
-0.0035062499999999998,3.3147433282487353,0.0024751883334377632
-0.0035050000000000003,3.3147433282487353,0.0024751883334377632
-0.0035037499999999999,3.3140711405581618,0.002815035783581039
-0.0035025000000000004,3.3130628590223021,0.002815035783581039
-0.00350125,3.3130628590223017,0.0024751883334377632
-0.0034999999999999996,3.3130628590223017,0.002815035783581039
-0.0034987500000000001,3.3130628590223017,0.002815035783581039
-0.0034974999999999997,3.3123906713317277,0.0031548832337240057
-0.0034962500000000002,3.3117184836411546,0.0024751883334377632
-0.0034949999999999998,3.3110462959505811,0.002815035783581039
-0.0034937500000000003,3.3110462959505811,0.002815035783581039
-0.0034924999999999999,3.3103741082600076,0.0024751883334377632
-0.0034912500000000004,3.3107102021052941,0.0024751883334377632
-0.00349,3.3100380144147206,0.0021353408832944878
-0.0034887499999999997,3.3100380144147201,0.0024751883334380724
-0.0034875000000000001,3.309365826724147,0.0031548832337243149
-0.0034862499999999998,3.30902973287886,0.0028150357835808847
-0.0034850000000000003,3.308357545188287,0.0024751883334377632
-0.0034837499999999999,3.3080214513430004,0.002815035783581039
-0.0034825000000000004,3.3080214513430004,0.002815035783581039
-0.00348125,3.3076853574977134,0.0024751883334377632
-0.0034800000000000005,3.3073492636524269,0.0028150357835808847
-0.0034787500000000001,3.3073492636524269,0.0024751883334377632
-0.0034774999999999997,3.3070131698071425,0.0024751883334379176
-0.0034762500000000002,3.3130628590223017,0.002815035783581039
-0.0034749999999999998,3.3154155159393088,0.002815035783581039
-0.0034737500000000003,3.3147433282487353,0.002815035783581039
-0.0034724999999999999,3.3147433282487353,0.0031548832337243149
-0.0034712500000000004,3.3140711405581622,0.0028150357835811934
-0.00347,3.3133989528675882,0.0031548832337243149
-0.0034687500000000005,3.3130628590223017,0.0031548832337243149
-0.0034675000000000001,3.3130628590223017,0.0034947306838675903
-0.0034662499999999997,3.3127267651770147,0.0031548832337241605
-0.0034650000000000002,3.3127267651770147,0.002815035783581039
-0.0034637499999999998,3.3120545774864412,0.0024751883334377632
-0.0034625000000000003,3.3117184836411546,0.002815035783581039
-0.0034612499999999999,3.3117184836411546,0.0024751883334377632
-0.0034600000000000004,3.3110462959505815,0.0024751883334377632
-0.00345875,3.3103741082600076,0.0024751883334377632
-0.0034574999999999996,3.3103741082600071,0.0028150357835808847
-0.0034562500000000001,3.309701920569434,0.0024751883334377632
-0.0034549999999999997,3.309365826724147,0.0024751883334377632
-0.0034537500000000002,3.3090297328788605,0.0024751883334377632
-0.0034524999999999998,3.3086936390335735,0.002815035783581039
-0.0034512500000000003,3.3086936390335735,0.002815035783581039
-0.0034499999999999999,3.308357545188287,0.0024751883334377632
-0.0034487500000000004,3.3080214513430004,0.0031548832337240057
-0.0034475,3.3076853574977134,0.002815035783581039
-0.0034462499999999997,3.3070131698071399,0.0024751883334377632
-0.0034450000000000001,3.3066770759618533,0.0024751883334377632
-0.0034437499999999998,3.3063409821165695,0.0024751883334377632
-0.0034425000000000002,3.3127267651770147,0.0024751883334377632
-0.0034412499999999999,3.3157516097845958,0.002815035783581039
-0.0034400000000000003,3.3154155159393088,0.002815035783581039
-0.00343875,3.3150794220940223,0.002815035783581039
-0.0034375000000000005,3.3144072344034492,0.0024751883334379176
-0.0034362500000000001,3.3140711405581618,0.002815035783581039
-0.0034349999999999997,3.3137350467128752,0.002815035783581039
-0.0034337500000000002,3.3133989528675882,0.002815035783581039
-0.0034324999999999998,3.3130628590223017,0.0024751883334377632
-0.0034312500000000003,3.3120545774864412,0.0031548832337243149
-0.0034299999999999999,3.3120545774864412,0.002815035783581039
-0.0034287500000000004,3.3117184836411546,0.0024751883334379176
-0.0034275,3.3110462959505811,0.0021353408832944878
-0.0034262500000000005,3.3107102021052941,0.0028150357835807298
-0.0034250000000000001,3.3107102021052941,0.0031548832337243149
-0.0034237499999999997,3.3100380144147201,0.002815035783581039
-0.0034225000000000002,3.309365826724147,0.002815035783581039
-0.0034212499999999998,3.309365826724147,0.0024751883334377632
-0.0034200000000000003,3.3090297328788605,0.0021353408832944878
-0.0034187499999999999,3.3090297328788605,0.0024751883334377632
-0.0034175000000000004,3.3083575451882874,0.0028150357835808847
-0.00341625,3.3080214513430004,0.0031548832337243149
-0.0034149999999999996,3.307685357497713,0.0031548832337241605
-0.0034137500000000001,3.3070131698071399,0.002815035783581039
-0.0034124999999999997,3.3066770759618547,0.0024751883334379176
-0.0034112500000000002,3.3100380144147206,0.002815035783581039
-0.0034099999999999998,3.3150794220940223,0.002815035783581039
-0.0034087500000000003,3.3150794220940223,0.0024751883334377632
-0.0034074999999999999,3.3154155159393088,0.002815035783581039
-0.0034062500000000004,3.3147433282487357,0.002815035783581039
-0.003405,3.3140711405581618,0.002815035783581039
-0.0034037499999999997,3.3137350467128752,0.0024751883334379176
-0.0034025000000000001,3.3133989528675882,0.002815035783581039
-0.0034012499999999998,3.3130628590223017,0.0024751883334379176
-0.0034000000000000002,3.3130628590223017,0.002815035783581039
-0.0033987499999999999,3.3123906713317282,0.0031548832337243149
-0.0033975000000000003,3.3120545774864412,0.0024751883334380724
-0.00339625,3.3117184836411546,0.002815035783581039
-0.0033950000000000004,3.3110462959505815,0.002815035783581039
-0.0033937500000000001,3.3107102021052941,0.0024751883334377632
-0.0033924999999999997,3.3103741082600076,0.002815035783581039
-0.0033912500000000002,3.3103741082600076,0.002815035783581039
-0.0033899999999999998,3.309701920569434,0.0031548832337243149
-0.0033887500000000003,3.309701920569434,0.002815035783581039
-0.0033874999999999999,3.309701920569434,0.0031548832337243149
-0.0033862500000000004,3.3090297328788609,0.0028150357835811934
-0.003385,3.3090297328788605,0.002815035783581039
-0.0033837500000000005,3.3086936390335735,0.0024751883334379176
-0.0033825000000000001,3.3080214513430004,0.0024751883334377632
-0.0033812499999999997,3.3080214513430026,0.0028150357835813483
-0.0033800000000000002,3.3130628590223017,0.0034947306838675903
-0.0033787499999999998,3.3133989528675882,0.0034947306838675903
-0.0033775000000000003,3.3130628590223017,0.002815035783581039
-0.0033762499999999999,3.3127267651770147,0.0031548832337243149
-0.0033750000000000004,3.3120545774864416,0.0028150357835811934
-0.00337375,3.3120545774864412,0.002815035783581039
-0.0033724999999999996,3.3117184836411542,0.0024751883334377632
-0.0033712500000000001,3.3110462959505811,0.0024751883334377632
-0.0033699999999999997,3.3107102021052941,0.0028150357835808847
-0.0033687500000000002,3.3103741082600076,0.0024751883334377632
-0.0033674999999999998,3.3103741082600076,0.0024751883334377632
-0.0033662500000000003,3.309701920569434,0.0024751883334377632
-0.0033649999999999999,3.309701920569434,0.0031548832337243149
-0.0033637500000000004,3.309701920569434,0.0024751883334380724
-0.0033625,3.3086936390335735,0.002815035783581039
-0.0033612499999999997,3.3086936390335735,0.0024751883334377632
-0.0033600000000000001,3.308357545188287,0.0024751883334377632
-0.0033587499999999998,3.3080214513430004,0.0031548832337243149
-0.0033575000000000002,3.3076853574977134,0.0031548832337243149
-0.0033562499999999999,3.3090297328788605,0.0031548832337243149
-0.0033550000000000003,3.3150794220940223,0.0034947306838675903
-0.00335375,3.3157516097845958,0.002815035783581039
-0.0033525000000000004,3.3154155159393088,0.0024751883334379176
-0.0033512500000000001,3.3147433282487353,0.0024751883334377632
-0.0033499999999999997,3.3147433282487353,0.0024751883334377632
-0.0033487500000000002,3.3144072344034488,0.0024751883334377632
-0.0033474999999999998,3.3140711405581618,0.0021353408832944878
-0.0033462500000000003,3.3137350467128752,0.0021353408832944878
-0.0033449999999999999,3.3133989528675882,0.0024751883334377632
-0.0033437500000000004,3.3133989528675882,0.0028150357835808847
-0.0033425,3.3127267651770147,0.002815035783581039
-0.0033412500000000005,3.3123906713317282,0.0031548832337241605
-0.0033400000000000001,3.3120545774864412,0.002815035783581039
-0.0033387499999999997,3.3113823897958676,0.0024751883334377632
-0.0033375000000000002,3.3110462959505811,0.0024751883334377632
-0.0033362499999999998,3.3107102021052941,0.002815035783581039
-0.0033350000000000003,3.3107102021052941,0.0031548832337243149
-0.0033337499999999999,3.3103741082600076,0.002815035783581039
-0.0033325000000000004,3.3097019205694345,0.0024751883334379176
-0.00333125,3.309365826724147,0.0024751883334377632
-0.0033299999999999996,3.3090297328788605,0.0024751883334379176
-0.0033287500000000001,3.3086936390335735,0.002815035783581039
-0.0033274999999999997,3.3086936390335735,0.0024751883334377632
-0.0033262500000000002,3.308357545188287,0.0024751883334377632
-0.0033249999999999998,3.3080214513430004,0.002815035783581039
-0.0033237500000000003,3.3076853574977134,0.0024751883334377632
-0.0033224999999999999,3.3070131698071399,0.002815035783581039
-0.0033212500000000004,3.3066770759618533,0.002815035783581039
-0.00332,3.3117184836411546,0.0031548832337243149
-0.0033187499999999997,3.3160877036298819,0.0028150357835808847
-0.0033175000000000001,3.3154155159393088,0.0024751883334377632
-0.0033162499999999998,3.3150794220940223,0.0028150357835808847
-0.0033150000000000002,3.3147433282487353,0.0024751883334377632
-0.0033137499999999999,3.3144072344034488,0.0031548832337243149
-0.0033125000000000003,3.3137350467128752,0.0031548832337243149
-0.00331125,3.3137350467128752,0.0024751883334377632
-0.0033100000000000004,3.3133989528675882,0.0028150357835808847
-0.0033087500000000001,3.3127267651770147,0.0024751883334377632
-0.0033074999999999997,3.3123906713317282,0.002815035783581039
-0.0033062500000000002,3.3120545774864412,0.002815035783581039
-0.0033049999999999998,3.3117184836411546,0.002815035783581039
-0.0033037500000000003,3.3117184836411546,0.002815035783581039
-0.0033024999999999999,3.3110462959505811,0.0024751883334377632
-0.0033012500000000004,3.3110462959505811,0.0028150357835808847
-0.0033,3.3107102021052941,0.0031548832337243149
-0.0032987500000000005,3.310038014414721,0.0031548832337243149
-0.0032975000000000001,3.309365826724147,0.002815035783581039
-0.0032962499999999997,3.3090297328788605,0.002815035783581039
-0.0032950000000000002,3.3090297328788605,0.002815035783581039
-0.0032937499999999998,3.3090297328788605,0.0021353408832944878
-0.0032925000000000003,3.3086936390335735,0.0021353408832944878
-0.0032912499999999999,3.308357545188287,0.0024751883334377632
-0.0032900000000000004,3.308357545188287,0.0028150357835808847
-0.00328875,3.3073492636524269,0.0021353408832944878
-0.0032875000000000005,3.3070131698071399,0.0021353408832944878
-0.0032862500000000001,3.3107102021052941,0.002815035783581039
-0.0032849999999999997,3.3154155159393088,0.002815035783581039
-0.0032837500000000002,3.3154155159393088,0.002815035783581039
-0.0032824999999999998,3.3150794220940223,0.002815035783581039
-0.0032812500000000003,3.3147433282487353,0.002815035783581039
-0.0032799999999999999,3.3147433282487353,0.002815035783581039
-0.0032787500000000004,3.3140711405581622,0.0031548832337241605
-0.0032775,3.3133989528675882,0.002815035783581039
-0.0032762499999999996,3.3127267651770143,0.0028150357835813483
-0.0032750000000000001,3.3120545774864412,0.0034947306838675903
-0.0032737499999999998,3.3123906713317282,0.0028150357835808847
-0.0032725000000000002,3.3120545774864412,0.0024751883334377632
-0.0032712499999999999,3.3117184836411546,0.002815035783581039
-0.0032700000000000003,3.3113823897958676,0.0024751883334377632
-0.00326875,3.3110462959505811,0.002815035783581039
-0.0032675000000000004,3.310374108260008,0.002815035783581039
-0.0032662500000000001,3.3100380144147206,0.0031548832337243149
-0.0032649999999999997,3.309701920569434,0.002815035783581039
-0.0032637500000000002,3.309701920569434,0.002815035783581039
-0.0032624999999999998,3.309365826724147,0.0028150357835811934
-0.0032612500000000003,3.3090297328788605,0.0031548832337243149
-0.0032599999999999999,3.308357545188287,0.002815035783581039
-0.0032587500000000004,3.308357545188287,0.0024751883334379176
-0.0032575,3.3073492636524269,0.0024751883334377632
-0.0032562500000000005,3.3073492636524269,0.0031548832337240057
-0.0032550000000000001,3.308357545188287,0.002815035783581039
-0.0032537499999999997,3.3147433282487362,0.0028150357835811934
-0.0032525000000000002,3.3164237974751694,0.0031548832337243149
-0.0032512499999999998,3.3160877036298824,0.002815035783581039
-0.0032500000000000003,3.3157516097845958,0.002815035783581039
-0.0032487499999999999,3.3154155159393088,0.002815035783581039
-0.0032475000000000004,3.3150794220940223,0.0031548832337241605
-0.00324625,3.3147433282487353,0.002815035783581039
-0.0032450000000000005,3.3144072344034488,0.002815035783581039
-0.0032437500000000001,3.3137350467128752,0.002815035783581039
-0.0032424999999999997,3.3140711405581618,0.0024751883334379176
-0.0032412500000000002,3.3137350467128752,0.002815035783581039
-0.0032399999999999998,3.3133989528675882,0.002815035783581039
-0.0032387500000000003,3.3130628590223017,0.002815035783581039
-0.0032374999999999999,3.3123906713317282,0.0031548832337243149
-0.0032362500000000004,3.3120545774864412,0.0028150357835811934
-0.003235,3.3117184836411546,0.002815035783581039
-0.0032337499999999996,3.3110462959505811,0.0031548832337241605
-0.0032325000000000001,3.3110462959505811,0.002815035783581039
-0.0032312499999999997,3.3107102021052937,0.0024751883334379176
-0.0032300000000000002,3.3100380144147206,0.002815035783581039
-0.0032287499999999998,3.309701920569434,0.002815035783581039
-0.0032275000000000003,3.309701920569434,0.002815035783581039
-0.00322625,3.3090297328788605,0.0024751883334377632
-0.0032250000000000004,3.3086936390335735,0.0024751883334377632
-0.0032237500000000001,3.3086936390335735,0.0024751883334377632
-0.0032224999999999997,3.3083575451882865,0.0031548832337241605
-0.0032212500000000002,3.3076853574977134,0.002815035783581039
